base_image,site,flight_day,gt_species,n_crowns
DJI_20250305122306_0038_V_7054zoom.JPG,bcicommtower,20250305,tachigali panamensis,2
DJI_20250305122456_0042_V_6747zoom.JPG,bcicommtower,20250305,tachigali panamensis,3
DJI_20250305122553_0044_V_7065zoom.JPG,bcicommtower,20250305,uncaria tomentosa,2
DJI_20250305122647_0046_V_7073zoom.JPG,bcicommtower,20250305,senegalia hayesii,2
DJI_20250715124325_0006_V_308zoom.JPG,bci25haplot,20250715,hippocratea volubilis,3
DJI_20250715124508_0010_V_312zoom.JPG,bci25haplot,20250715,hura crepitans,2
DJI_20250715124551_0012_V_360zoom.JPG,bci25haplot,20250715,hura crepitans,3
DJI_20250715124633_0014_V_358zoom.JPG,bci25haplot,20250715,callichlamys latifolia,3
DJI_20250715124805_0018_V_382zoom.JPG,bci25haplot,20250715,jacaranda copaia,4
DJI_20250715131940_0010_V_408zoom.JPG,bci25haplot,20250715,dipteryx oleifera,5
DJI_20250715132031_0012_V_403zoom.JPG,bci25haplot,20250715,alseis blackiana,4
DJI_20250715132146_0016_V_402zoom.JPG,bci25haplot,20250715,handroanthus guayacan,4
DJI_20250715132221_0018_V_401zoom.JPG,bci25haplot,20250715,platypodium elegans,2
DJI_20250715132302_0020_V_404zoom.JPG,bci25haplot,20250715,handroanthus guayacan,2
DJI_20250715132344_0022_V_376zoom.JPG,bci25haplot,20250715,inga marginata,3
DJI_20250715132430_0024_V_400zoom.JPG,bci25haplot,20250715,simarouba amara,3
DJI_20250715132511_0026_V_399zoom.JPG,bci25haplot,20250715,hura crepitans,5
DJI_20250715134021_0002_V_374zoom.JPG,bci25haplot,20250715,hieronyma alchorneoides,2
DJI_20250715134052_0004_V_372zoom.JPG,bci25haplot,20250715,ficus obtusifolia,4
DJI_20250715134126_0006_V_417zoom.JPG,bci25haplot,20250715,hura crepitans,4
DJI_20250715134207_0008_V_416zoom.JPG,bci25haplot,20250715,hura crepitans,2
DJI_20250715134228_0010_V_415zoom.JPG,bci25haplot,20250715,hieronyma alchorneoides,3
DJI_20250715134401_0014_V_397zoom.JPG,bci25haplot,20250715,guatteria lucens,3
DJI_20250715134711_0022_V_323zoom.JPG,bci25haplot,20250715,hura crepitans,5
DJI_20250715134746_0024_V_299zoom.JPG,bci25haplot,20250715,hura crepitans,4
DJI_20250716091206_0002_V_279zoom.JPG,bci25haplot,20250716,terminalia amazonia,5
DJI_20250716091353_0008_V_278zoom.JPG,bci25haplot,20250716,tachigali panamensis,1
DJI_20250716091531_0014_V_277zoom.JPG,bci25haplot,20250716,hura crepitans,2
DJI_20250716091640_0018_V_311zoom.JPG,bci25haplot,20250716,jacaranda copaia,4
DJI_20250716091818_0024_V_338zoom.JPG,bci25haplot,20250716,handroanthus guayacan,1
DJI_20250716091852_0026_V_361zoom.JPG,bci25haplot,20250716,chrysophyllum cainito,3
DJI_20250716092042_0032_V_411zoom.JPG,bci25haplot,20250716,cavanillesia platanifolia,6
DJI_20250716092438_0046_V_384zoom.JPG,bci25haplot,20250716,terminalia amazonia,2
DJI_20250716094057_0006_V_425zoom.JPG,bci25haplot,20250716,simarouba amara,2
DJI_20250716094130_0008_V_423zoom.JPG,bci25haplot,20250716,anacardium excelsum,1
DJI_20250716094211_0010_V_390zoom.JPG,bci25haplot,20250716,terminalia amazonia,1
DJI_20250716094403_0016_V_392zoom.JPG,bci25haplot,20250716,dipteryx oleifera,3
DJI_20250716094519_0020_V_391zoom.JPG,bci25haplot,20250716,jacaranda copaia,2
DJI_20250716094628_0024_V_364zoom.JPG,bci25haplot,20250716,terminalia amazonia,4
DJI_20250716094707_0026_V_341zoom.JPG,bci25haplot,20250716,ficus insipida,1
DJI_20250716094744_0028_V_339zoom.JPG,bci25haplot,20250716,ficus insipida,4
DJI_20250716094845_0032_V_284zoom.JPG,bci25haplot,20250716,dipteryx oleifera,1
DJI_20250716100302_0002_V_283zoom.JPG,bci25haplot,20250716,dipteryx oleifera,1
DJI_20250716100415_0006_V_253zoom.JPG,bci25haplot,20250716,anacardium excelsum,5
DJI_20250716100533_0010_V_317zoom.JPG,bci25haplot,20250716,terminalia amazonia,1
DJI_20250716100614_0012_V_316zoom.JPG,bci25haplot,20250716,terminalia amazonia,1
DJI_20250716100732_0016_V_340zoom.JPG,bci25haplot,20250716,dipteryx oleifera,2
DJI_20250716100813_0018_V_394zoom.JPG,bci25haplot,20250716,tachigali panamensis,2
DJI_20250716100853_0020_V_366zoom.JPG,bci25haplot,20250716,handroanthus guayacan,2
DJI_20250716100933_0022_V_365zoom.JPG,bci25haplot,20250716,simarouba amara,2
DJI_20250716101008_0024_V_413zoom.JPG,bci25haplot,20250716,davilla nitida,1
DJI_20250716101151_0028_V_427zoom.JPG,bci25haplot,20250716,sparrea schippii,4
DJI_20250716102650_0006_V_319zoom.JPG,bci25haplot,20250716,jacaranda copaia,3
DJI_20250716102723_0008_V_320zoom.JPG,bci25haplot,20250716,moquilea platypus,4
DJI_20250716102839_0012_V_287zoom.JPG,bci25haplot,20250716,dipteryx oleifera,1
DJI_20250716102944_0016_V_234zoom.JPG,bci25haplot,20250716,guapira myrtiflora,3
DJI_20250716103021_0018_V_255zoom.JPG,bci25haplot,20250716,hieronyma alchorneoides,1
DJI_20250716103316_0028_V_207zoom.JPG,bci25haplot,20250716,ficus insipida,1
DJI_20250716103347_0030_V_210zoom.JPG,bci25haplot,20250716,terminalia amazonia,4
DJI_20250716103425_0032_V_208zoom.JPG,bci25haplot,20250716,ficus insipida,1
DJI_20250716103530_0036_V_209zoom.JPG,bci25haplot,20250716,dipteryx oleifera,4
DJI_20250716104918_0004_V_212zoom.JPG,bci25haplot,20250716,dipteryx oleifera,2
DJI_20250716104956_0006_V_240zoom.JPG,bci25haplot,20250716,dipteryx oleifera,3
DJI_20250716105032_0008_V_239zoom.JPG,bci25haplot,20250716,dipteryx oleifera,3
DJI_20250716105106_0010_V_259zoom.JPG,bci25haplot,20250716,handroanthus guayacan,4
DJI_20250716105215_0014_V_257zoom.JPG,bci25haplot,20250716,platypodium elegans,2
DJI_20250716105254_0016_V_237zoom.JPG,bci25haplot,20250716,dipteryx oleifera,1
DJI_20250716105331_0018_V_236zoom.JPG,bci25haplot,20250716,astronium graveolens,4
DJI_20250716105547_0024_V_232zoom.JPG,bci25haplot,20250716,dipteryx oleifera,2
DJI_20250716105706_0028_V_250zoom.JPG,bci25haplot,20250716,anacardium excelsum,4
DJI_20250716114634_0008_V_41zoom.JPG,bci10haplot,20250716,brosimum alicastrum,1
DJI_20250716114900_0016_V_108zoom.JPG,bci10haplot,20250716,ficus maxima,3
DJI_20250716115045_0022_V_16zoom.JPG,bci10haplot,20250716,dipteryx oleifera,1
DJI_20250716115117_0024_V_45zoom.JPG,bci10haplot,20250716,dipteryx oleifera,5
DJI_20250716115151_0026_V_47zoom.JPG,bci10haplot,20250716,guapira myrtiflora,1
DJI_20250716115226_0028_V_48zoom.JPG,bci10haplot,20250716,dipteryx oleifera,4
DJI_20250716115302_0030_V_122zoom.JPG,bci10haplot,20250716,dipteryx oleifera,4
DJI_20250716115420_0034_V_76zoom.JPG,bci10haplot,20250716,combretum decandrum,3
DJI_20250716120614_0002_V_123zoom.JPG,bci10haplot,20250716,tachigali panamensis,1
DJI_20250716120648_0004_V_53zoom.JPG,bci10haplot,20250716,terminalia amazonia,1
DJI_20250716120821_0010_V_51zoom.JPG,bci10haplot,20250716,dipteryx oleifera,3
DJI_20250716120854_0012_V_54zoom.JPG,bci10haplot,20250716,simarouba amara,3
DJI_20250716121007_0016_V_77zoom.JPG,bci10haplot,20250716,terminalia amazonia,7
DJI_20250716121047_0018_V_114zoom.JPG,bci10haplot,20250716,attalea butyracea,5
DJI_20250716121128_0020_V_79zoom.JPG,bci10haplot,20250716,cavanillesia platanifolia,4
DJI_20250716121201_0022_V_125zoom.JPG,bci10haplot,20250716,cavanillesia platanifolia,1
DJI_20250716121241_0024_V_124zoom.JPG,bci10haplot,20250716,tabernaemontana arborea,3
DJI_20250716121315_0026_V_127zoom.JPG,bci10haplot,20250716,aspidosperma desmanthum,3
DJI_20250716121513_0032_V_23zoom.JPG,bci10haplot,20250716,anacardium excelsum,7
DJI_20250716123202_0002_V_20zoom.JPG,bci10haplot,20250716,terminalia oblonga,1
DJI_20250716123417_0010_V_6zoom.JPG,bci10haplot,20250716,platypodium elegans,4
DJI_20250716125316_0007_V_100zoom.JPG,bci10haplot,20250716,trema domingense,1
DJI_20250716125439_0011_V_37zoom.JPG,bci10haplot,20250716,tachigali panamensis,4
DJI_20250716125520_0013_V_39zoom.JPG,bci10haplot,20250716,platypodium elegans,7
DJI_20250716125558_0015_V_3zoom.JPG,bci10haplot,20250716,hieronyma alchorneoides,2
DJI_20250716125845_0023_V_36zoom.JPG,bci10haplot,20250716,jacaranda copaia,6
DJI_20250716131109_0002_V_34zoom.JPG,bci10haplot,20250716,jacaranda copaia,2
DJI_20250716131230_0006_V_133zoom.JPG,bci10haplot,20250716,trema micranthum,4
DJI_20250716131312_0008_V_70zoom.JPG,bci10haplot,20250716,ochroma pyramidale,3
DJI_20250716131451_0012_V_1zoom.JPG,bci10haplot,20250716,simarouba amara,1
DJI_20250716131612_0016_V_2zoom.JPG,bci10haplot,20250716,ficus yoponensis,3
DJI_20250716131654_0018_V_107zoom.JPG,bci10haplot,20250716,brosimum alicastrum,4
DJI_20250716131852_0022_V_72zoom.JPG,bci10haplot,20250716,bignonia corymbosa,4
DJI_20250717084410_0004_V_83zoom.JPG,bci10haplot,20250717,tachigali panamensis,4
DJI_20250717084514_0008_V_84zoom.JPG,bci10haplot,20250717,hieronyma alchorneoides,1
DJI_20250717084617_0012_V_87zoom.JPG,bci10haplot,20250717,tachigali panamensis,3
DJI_20250717084642_0014_V_61zoom.JPG,bci10haplot,20250717,hura crepitans,2
DJI_20250717084713_0016_V_60zoom.JPG,bci10haplot,20250717,hura crepitans,1
DJI_20250717084821_0020_V_27zoom.JPG,bci10haplot,20250717,hura crepitans,3
DJI_20250717084929_0022_V_10zoom.JPG,bci10haplot,20250717,hura crepitans,1
DJI_20250717085029_0026_V_8zoom.JPG,bci10haplot,20250717,hura crepitans,2
DJI_20250717085102_0028_V_24zoom.JPG,bci10haplot,20250717,tetrathylacium johansenii,2
DJI_20250717085125_0030_V_9zoom.JPG,bci10haplot,20250717,cavanillesia platanifolia,4
DJI_20250717085213_0032_V_57zoom.JPG,bci10haplot,20250717,dipteryx oleifera,4
DJI_20250717085246_0034_V_58zoom.JPG,bci10haplot,20250717,dipteryx oleifera,3
DJI_20250717085412_0040_V_136zoom.JPG,bci10haplot,20250717,cavanillesia platanifolia,1
DJI_20250717085452_0042_V_138zoom.JPG,bci10haplot,20250717,attalea butyracea,1
DJI_20250717085522_0044_V_137zoom.JPG,bci10haplot,20250717,oenocarpus mapora,1
DJI_20250717090654_0002_V_59zoom.JPG,bci10haplot,20250717,aspidosperma desmanthum,2
DJI_20250717090827_0008_V_126zoom.JPG,bci10haplot,20250717,platypodium elegans,3
DJI_20250717090938_0012_V_115zoom.JPG,bci10haplot,20250717,alseis blackiana,2
DJI_20250717091019_0014_V_80zoom.JPG,bci10haplot,20250717,platypodium elegans,1
DJI_20250717091108_0016_V_25zoom.JPG,bci10haplot,20250717,hura crepitans,2
DJI_20250717091144_0018_V_28zoom.JPG,bci10haplot,20250717,hymenaea courbaril,4
DJI_20250717091239_0022_V_30zoom.JPG,bci10haplot,20250717,sapium glandulosum,2
DJI_20250717091312_0024_V_116zoom.JPG,bci10haplot,20250717,alseis blackiana,3
DJI_20250717091446_0030_V_130zoom.JPG,bci10haplot,20250717,alseis blackiana,4
DJI_20250717091519_0032_V_139zoom.JPG,bci10haplot,20250717,alseis blackiana,3
DJI_20250717091549_0034_V_117zoom.JPG,bci10haplot,20250717,trichilia tuberculata,2
DJI_20250717091620_0036_V_119zoom.JPG,bci10haplot,20250717,trichilia tuberculata,1
DJI_20250717091720_0040_V_63zoom.JPG,bci10haplot,20250717,hieronyma alchorneoides,3
DJI_20250717091759_0042_V_31zoom.JPG,bci10haplot,20250717,trichilia tuberculata,2
DJI_20250717093124_0002_V_89zoom.JPG,bci10haplot,20250717,hura crepitans,3
DJI_20250717093155_0004_V_131zoom.JPG,bci10haplot,20250717,dipteryx oleifera,4
DJI_20250717093255_0008_V_93zoom.JPG,bci10haplot,20250717,symphonia globulifera,1
DJI_20250717093355_0012_V_64zoom.JPG,bci10haplot,20250717,dipteryx oleifera,2
DJI_20250717093422_0014_V_90zoom.JPG,bci10haplot,20250717,dipteryx oleifera,1
DJI_20250717093452_0016_V_94zoom.JPG,bci10haplot,20250717,dipteryx oleifera,5
DJI_20250717094836_0004_V_103zoom.JPG,bci10haplot,20250717,sloanea terniflora,3
DJI_20250717095024_0010_V_104zoom.JPG,bci10haplot,20250717,jacaranda copaia,6
DJI_20250717095140_0014_V_66zoom.JPG,bci10haplot,20250717,hura crepitans,4
DJI_20250717095224_0016_V_69zoom.JPG,bci10haplot,20250717,uncaria tomentosa,1
DJI_20250717095346_0020_V_68zoom.JPG,bci10haplot,20250717,aspidosperma desmanthum,3
DJI_20250717095504_0024_V_112zoom.JPG,bci10haplot,20250717,simarouba amara,5
DJI_20250717095629_0028_V_67zoom.JPG,bci10haplot,20250717,dipteryx oleifera,3
DJI_20250717095707_0030_V_99zoom.JPG,bci10haplot,20250717,platypodium elegans,2
DJI_20250717095751_0032_V_132zoom.JPG,bci10haplot,20250717,anacardium excelsum,2
DJI_20250717095852_0034_V_65zoom.JPG,bci10haplot,20250717,tabernaemontana arborea,1
DJI_20250717101206_0004_V_110zoom.JPG,bci10haplot,20250717,alseis blackiana,2
DJI_20250717101253_0006_V_140zoom.JPG,bci10haplot,20250717,alseis blackiana,3
DJI_20250717101406_0010_V_101zoom.JPG,bci10haplot,20250717,sapium glandulosum,1
DJI_20250717101716_0006_V_1645zoom.JPG,bci50haplot,20250717,trema micranthum,4
DJI_20250717101826_0010_V_1230zoom.JPG,bci50haplot,20250717,guapira myrtiflora,2
DJI_20250717101939_0014_V_2093zoom.JPG,bci50haplot,20250717,hura crepitans,3
DJI_20250717102146_0020_V_3956zoom.JPG,bci50haplot,20250717,poulsenia armata,2
DJI_20250717103838_0002_V_4423zoom.JPG,bci50haplot,20250717,hura crepitans,5
DJI_20250717104003_0006_V_4428zoom.JPG,bci50haplot,20250717,moquilea platypus,4
DJI_20250717104130_0010_V_4438zoom.JPG,bci50haplot,20250717,sparrea schippii,2
DJI_20250717104509_0020_V_4834zoom.JPG,bci50haplot,20250717,chrysophyllum cainito,2
DJI_20250717104543_0022_V_4811zoom.JPG,bci50haplot,20250717,brosimum alicastrum,1
DJI_20250717104614_0024_V_4814zoom.JPG,bci50haplot,20250717,dipteryx oleifera,5
DJI_20250723100907_0001_V_11142zoom.JPG,bci50haplot,20250723,guatteria lucens,4
DJI_20250723100939_0003_V_5564zoom.JPG,bci50haplot,20250723,cecropia insignis,4
DJI_20250723101007_0005_V_11213zoom.JPG,bci50haplot,20250723,tabernaemontana arborea,1
DJI_20250723101040_0007_V_5473zoom.JPG,bci50haplot,20250723,pourouma bicolor,3
DJI_20250723101112_0009_V_5534zoom.JPG,bci50haplot,20250723,croton billbergianus,3
DJI_20250723101143_0011_V_5463zoom.JPG,bci50haplot,20250723,amphilophium crucigerum,3
DJI_20250723101211_0013_V_5596zoom.JPG,bci50haplot,20250723,handroanthus guayacan,2
DJI_20250723101238_0015_V_5477zoom.JPG,bci50haplot,20250723,simarouba amara,2
DJI_20250723101446_0021_V_5464zoom.JPG,bci50haplot,20250723,guatteria lucens,5
DJI_20250723101726_0031_V_6106zoom.JPG,bci50haplot,20250723,tachigali panamensis,3
DJI_20250723101759_0033_V_6144zoom.JPG,bci50haplot,20250723,alseis blackiana,4
DJI_20250723101857_0037_V_6206zoom.JPG,bci50haplot,20250723,hura crepitans,5
DJI_20250723102043_0041_V_5496zoom.JPG,bci50haplot,20250723,dendropanax arboreus,4
DJI_20250723103202_0001_V_6177zoom.JPG,bci50haplot,20250723,inga thibaudiana,7
DJI_20250723103237_0003_V_5531zoom.JPG,bci50haplot,20250723,prioria copaifera,3
DJI_20250723103312_0005_V_5478zoom.JPG,bci50haplot,20250723,protium stevensonii,6
DJI_20250723103342_0007_V_5498zoom.JPG,bci50haplot,20250723,prioria copaifera,1
DJI_20250723103933_0009_V_6202zoom.JPG,bci50haplot,20250723,prioria copaifera,4
DJI_20250723104031_0013_V_6184zoom.JPG,bci50haplot,20250723,pourouma bicolor,2
DJI_20250723104100_0015_V_6166zoom.JPG,bci50haplot,20250723,cordia bicolor,3
DJI_20250723104128_0017_V_5469zoom.JPG,bci50haplot,20250723,tachigali panamensis,3
DJI_20250723104232_0019_V_6155zoom.JPG,bci50haplot,20250723,zanthoxylum ekmanii,6
DJI_20250723104332_0023_V_5493zoom.JPG,bci50haplot,20250723,margaritaria nobilis,4
DJI_20250723104430_0027_V_6152zoom.JPG,bci50haplot,20250723,tabernaemontana arborea,6
DJI_20250723110111_0007_V_6731zoom.JPG,bci50haplot,20250723,virola sebifera,4
DJI_20250723110142_0009_V_6234zoom.JPG,bci50haplot,20250723,ceiba pentandra,4
DJI_20250723110220_0011_V_6188zoom.JPG,bci50haplot,20250723,prioria copaifera,5
DJI_20250723110320_0015_V_6830zoom.JPG,bci50haplot,20250723,prioria copaifera,1
DJI_20250723110427_0019_V_6735zoom.JPG,bci50haplot,20250723,quararibea stenophylla,1
DJI_20250723110526_0023_V_6732zoom.JPG,bci50haplot,20250723,quararibea stenophylla,3
DJI_20250723110556_0025_V_6792zoom.JPG,bci50haplot,20250723,luehea seemannii,1
DJI_20250723110706_0027_V_6746zoom.JPG,bci50haplot,20250723,ceiba pentandra,6
DJI_20250723110733_0029_V_6739zoom.JPG,bci50haplot,20250723,prionostemma aspera,4
DJI_20250723110807_0031_V_7509zoom.JPG,bci50haplot,20250723,luehea seemannii,5
DJI_20250723110843_0033_V_7502zoom.JPG,bci50haplot,20250723,quararibea stenophylla,3
DJI_20250723110913_0035_V_7438zoom.JPG,bci50haplot,20250723,tachigali panamensis,3
DJI_20250723112206_0003_V_7381zoom.JPG,bci50haplot,20250723,prioria copaifera,3
DJI_20250723112241_0005_V_7384zoom.JPG,bci50haplot,20250723,serjania circumvallata,1
DJI_20250723112312_0007_V_7423zoom.JPG,bci50haplot,20250723,prioria copaifera,1
DJI_20250723112458_0011_V_8298zoom.JPG,bci50haplot,20250723,ceiba pentandra,5
DJI_20250723112605_0015_V_8229zoom.JPG,bci50haplot,20250723,senegalia hayesii,3
DJI_20250723112718_0019_V_8157zoom.JPG,bci50haplot,20250723,serjania circumvallata,3
DJI_20250723112748_0021_V_8138zoom.JPG,bci50haplot,20250723,serjania circumvallata,2
DJI_20250723112816_0023_V_8132zoom.JPG,bci50haplot,20250723,jacaranda copaia,4
DJI_20250723112848_0025_V_8060zoom.JPG,bci50haplot,20250723,jacaranda copaia,2
DJI_20250723112919_0027_V_8047zoom.JPG,bci50haplot,20250723,terminalia oblonga,1
DJI_20250723113024_0029_V_8045zoom.JPG,bci50haplot,20250723,terminalia oblonga,7
DJI_20250723113200_0035_V_8055zoom.JPG,bci50haplot,20250723,senegalia hayesii,1
DJI_20250723113231_0037_V_8010zoom.JPG,bci50haplot,20250723,chrysophyllum argenteum,5
DJI_20250723113326_0041_V_7978zoom.JPG,bci50haplot,20250723,cordia panamensis,3
DJI_20250723113450_0047_V_7353zoom.JPG,bci50haplot,20250723,prioria copaifera,4
DJI_20250723115245_0001_V_7322zoom.JPG,bci50haplot,20250723,prioria copaifera,1
DJI_20250723115319_0003_V_7314zoom.JPG,bci50haplot,20250723,virola sebifera,7
DJI_20250723121223_0007_V_7252zoom.JPG,bci50haplot,20250723,prioria copaifera,1
DJI_20250723121258_0009_V_6597zoom.JPG,bci50haplot,20250723,tabernaemontana arborea,4
DJI_20250723121328_0011_V_6051zoom.JPG,bci50haplot,20250723,ficus matiziana,3
DJI_20250723121405_0013_V_6045zoom.JPG,bci50haplot,20250723,apeiba tibourbou,6
DJI_20250723121439_0015_V_5993zoom.JPG,bci50haplot,20250723,zanthoxylum ekmanii,6
DJI_20250723121613_0017_V_5291zoom.JPG,bci50haplot,20250723,astronium graveolens,4
DJI_20250723121757_0023_V_6014zoom.JPG,bci50haplot,20250723,zanthoxylum ekmanii,6
DJI_20250723121935_0029_V_6056zoom.JPG,bci50haplot,20250723,guarea guidonia,3
DJI_20250723122012_0031_V_6055zoom.JPG,bci50haplot,20250723,serjania circumvallata,4
DJI_20250723123724_0013_V_7315zoom.JPG,bci50haplot,20250723,uncaria tomentosa,3
DJI_20250723123756_0015_V_7307zoom.JPG,bci50haplot,20250723,hura crepitans,4
DJI_20250723123832_0017_V_7389zoom.JPG,bci50haplot,20250723,cecropia insignis,7
DJI_20250723124026_0021_V_6714zoom.JPG,bci50haplot,20250723,uncaria tomentosa,4
DJI_20250723124236_0029_V_6708zoom.JPG,bci50haplot,20250723,uncaria tomentosa,3
DJI_20250723124343_0033_V_7383zoom.JPG,bci50haplot,20250723,alseis blackiana,5
DJI_20250723124414_0035_V_6659zoom.JPG,bci50haplot,20250723,alseis blackiana,3
DJI_20250723124659_0043_V_6664zoom.JPG,bci50haplot,20250723,cecropia insignis,4
DJI_20250723125804_0003_V_6132zoom.JPG,bci50haplot,20250723,swartzia simplex,2
DJI_20250723130302_0019_V_5391zoom.JPG,bci50haplot,20250723,quararibea stenophylla,2
DJI_20250723130439_0025_V_5344zoom.JPG,bci50haplot,20250723,hieronyma alchorneoides,6
DJI_20250723130509_0027_V_5342zoom.JPG,bci50haplot,20250723,serjania circumvallata,4
DJI_20250723130649_0033_V_5296zoom.JPG,bci50haplot,20250723,pourouma bicolor,5
DJI_20250723130804_0035_V_5281zoom.JPG,bci50haplot,20250723,tabernaemontana arborea,5
DJI_20250723131002_0043_V_10907zoom.JPG,bci50haplot,20250723,cecropia insignis,2
DJI_20250723132500_0007_V_10901zoom.JPG,bci50haplot,20250723,jacaranda copaia,3
DJI_20250723132810_0019_V_11027zoom.JPG,bci50haplot,20250723,tabernaemontana arborea,2
DJI_20250723132845_0021_V_11029zoom.JPG,bci50haplot,20250723,serjania circumvallata,2
DJI_20250723132956_0025_V_11024zoom.JPG,bci50haplot,20250723,pourouma bicolor,1
DJI_20250723133111_0027_V_11032zoom.JPG,bci50haplot,20250723,alseis blackiana,3
DJI_20250724090614_0001_V_463zoom.JPG,bci50haplot,20250724,jacaranda copaia,3
DJI_20250724090647_0003_V_11086zoom.JPG,bci50haplot,20250724,jacaranda copaia,4
DJI_20250724090819_0009_V_11084zoom.JPG,bci50haplot,20250724,serjania circumvallata,5
DJI_20250724090850_0011_V_5433zoom.JPG,bci50haplot,20250724,alseis blackiana,2
DJI_20250724091105_0017_V_5384zoom.JPG,bci50haplot,20250724,croton billbergianus,5
DJI_20250724091341_0027_V_5452zoom.JPG,bci50haplot,20250724,trichilia tuberculata,3
DJI_20250724091412_0029_V_5406zoom.JPG,bci50haplot,20250724,trichilia tuberculata,4
DJI_20250724091709_0037_V_5465zoom.JPG,bci50haplot,20250724,attalea butyracea,2
DJI_20250724091746_0039_V_5470zoom.JPG,bci50haplot,20250724,cecropia insignis,5
DJI_20250724091847_0043_V_11088zoom.JPG,bci50haplot,20250724,jacaranda copaia,6
DJI_20250724093318_0001_V_11080zoom.JPG,bci50haplot,20250724,tabernaemontana arborea,3
DJI_20250724093349_0003_V_11081zoom.JPG,bci50haplot,20250724,prioria copaifera,3
DJI_20250724093639_0011_V_11146zoom.JPG,bci50haplot,20250724,serjania circumvallata,3
DJI_20250724093711_0013_V_11143zoom.JPG,bci50haplot,20250724,croton billbergianus,6
DJI_20250724094111_0003_V_8167zoom.JPG,bci50haplot,20250724,hura crepitans,3
DJI_20250724095843_0001_V_8839zoom.JPG,bci50haplot,20250724,poulsenia armata,4
DJI_20250724100129_0009_V_9286zoom.JPG,bci50haplot,20250724,prioria copaifera,3
DJI_20250724100155_0011_V_9340zoom.JPG,bci50haplot,20250724,prioria copaifera,4
DJI_20250724100228_0013_V_9377zoom.JPG,bci50haplot,20250724,anacardium excelsum,2
DJI_20250724100257_0015_V_9316zoom.JPG,bci50haplot,20250724,hieronyma alchorneoides,3
DJI_20250724100355_0019_V_9953zoom.JPG,bci50haplot,20250724,poulsenia armata,5
DJI_20250724100755_0031_V_9963zoom.JPG,bci50haplot,20250724,hura crepitans,3
DJI_20250724102011_0005_V_10533zoom.JPG,bci50haplot,20250724,prioria copaifera,2
DJI_20250724102120_0009_V_10547zoom.JPG,bci50haplot,20250724,ficus obtusifolia,6
DJI_20250724102149_0011_V_10480zoom.JPG,bci50haplot,20250724,fridericia candicans,4
DJI_20250724102221_0013_V_11836zoom.JPG,bci50haplot,20250724,ficus obtusifolia,2
DJI_20250724102521_0021_V_1325zoom.JPG,bci50haplot,20250724,ficus costaricana,3
DJI_20250724102733_0029_V_1254zoom.JPG,bci50haplot,20250724,fridericia candicans,2
DJI_20250724102810_0031_V_1278zoom.JPG,bci50haplot,20250724,fridericia candicans,2
DJI_20250724102841_0033_V_1249zoom.JPG,bci50haplot,20250724,cecropia insignis,4
DJI_20250724102951_0035_V_1267zoom.JPG,bci50haplot,20250724,uncaria tomentosa,5
DJI_20250724103056_0039_V_1209zoom.JPG,bci50haplot,20250724,ocotea whitei,5
DJI_20250724103219_0045_V_1166zoom.JPG,bci50haplot,20250724,alseis blackiana,2
DJI_20250724103251_0047_V_1171zoom.JPG,bci50haplot,20250724,alseis blackiana,2
DJI_20250724104502_0001_V_1159zoom.JPG,bci50haplot,20250724,tabebuia rosea,4
DJI_20250724104603_0005_V_11690zoom.JPG,bci50haplot,20250724,fridericia candicans,4
DJI_20250724104715_0007_V_11693zoom.JPG,bci50haplot,20250724,tabernaemontana arborea,7
DJI_20250724104850_0013_V_11772zoom.JPG,bci50haplot,20250724,attalea butyracea,1
DJI_20250724104925_0015_V_11787zoom.JPG,bci50haplot,20250724,fridericia candicans,3
DJI_20250724105028_0019_V_10508zoom.JPG,bci50haplot,20250724,fridericia candicans,1
DJI_20250724105058_0021_V_10498zoom.JPG,bci50haplot,20250724,drypetes standleyi,5
DJI_20250724105128_0023_V_10483zoom.JPG,bci50haplot,20250724,fridericia candicans,1
DJI_20250724105159_0025_V_10491zoom.JPG,bci50haplot,20250724,alseis blackiana,3
DJI_20250724105523_0035_V_10477zoom.JPG,bci50haplot,20250724,guatteria lucens,3
DJI_20250724105625_0039_V_9990zoom.JPG,bci50haplot,20250724,tachigali panamensis,6
DJI_20250724105701_0041_V_9875zoom.JPG,bci50haplot,20250724,fridericia candicans,5
DJI_20250724105728_0043_V_9955zoom.JPG,bci50haplot,20250724,terminalia oblonga,5
DJI_20250724111318_0009_V_9213zoom.JPG,bci50haplot,20250724,jacaranda copaia,3
DJI_20250724111603_0019_V_9920zoom.JPG,bci50haplot,20250724,cordia panamensis,2
DJI_20250724111637_0021_V_9983zoom.JPG,bci50haplot,20250724,ficus obtusifolia,4
DJI_20250724111845_0027_V_9880zoom.JPG,bci50haplot,20250724,alseis blackiana,3
DJI_20250724111949_0031_V_9930zoom.JPG,bci50haplot,20250724,alseis blackiana,2
DJI_20250724112112_0037_V_10461zoom.JPG,bci50haplot,20250724,terminalia oblonga,1
DJI_20250724112141_0039_V_9835zoom.JPG,bci50haplot,20250724,uncaria tomentosa,5
DJI_20250724115252_0005_V_11703zoom.JPG,bci50haplot,20250724,bignonia corymbosa,2
DJI_20250724120415_0001_V_11657zoom.JPG,bci50haplot,20250724,hura crepitans,5
DJI_20250724120737_0013_V_11707zoom.JPG,bci50haplot,20250724,platypodium elegans,1
