,global_key,base_image,image_url,full_image_path,lb_label,full_zoom_path,x_min,y_min,x_max,y_max,width,height
10940,DJI_20241218105559_0018_V_5277zoom_80cov_jacaranda_copaia_aubl_ddon_638_576_idx208_crop4.jpeg,DJI_20241218105559_0018_V_5277zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105559_0018_V_5277zoom.JPG,labelled/Jacaranda_copaia/cropped/DJI_20241218105559_0018_V_5277zoom_80cov_jacaranda_copaia_aubl_ddon_638_576_idx208_crop4.jpeg,Jacaranda copaia-JAC1CO-JACC,labelled/Jacaranda_copaia/zoom/DJI_20241218105559_0018_V_5277zoom.JPG,1140,52,1778,628,638,576
10941,DJI_20241218105559_0018_V_5277zoom_80cov_jacaranda_copaia_aubl_ddon_578_522_idx208_crop5.jpeg,DJI_20241218105559_0018_V_5277zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105559_0018_V_5277zoom.JPG,labelled/Jacaranda_copaia/cropped/DJI_20241218105559_0018_V_5277zoom_80cov_jacaranda_copaia_aubl_ddon_578_522_idx208_crop5.jpeg,Jacaranda copaia-JAC1CO-JACC,labelled/Jacaranda_copaia/zoom/DJI_20241218105559_0018_V_5277zoom.JPG,2600,92,3178,614,578,522
10942,DJI_20241218105640_0020_V_5744zoom_80cov_quararibea_aubl_1679_1162_idx209_crop0.jpeg,DJI_20241218105640_0020_V_5744zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105640_0020_V_5744zoom.JPG,labelled/Quararibea/cropped/DJI_20241218105640_0020_V_5744zoom_80cov_quararibea_aubl_1679_1162_idx209_crop0.jpeg,Quararibea,labelled/Quararibea/zoom/DJI_20241218105640_0020_V_5744zoom.JPG,512,60,2191,1222,1679,1162
10943,DJI_20241218105640_0020_V_5744zoom_80cov_quararibea_aubl_1019_705_idx209_crop1.jpeg,DJI_20241218105640_0020_V_5744zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105640_0020_V_5744zoom.JPG,labelled/Quararibea/cropped/DJI_20241218105640_0020_V_5744zoom_80cov_quararibea_aubl_1019_705_idx209_crop1.jpeg,Quararibea,labelled/Quararibea/zoom/DJI_20241218105640_0020_V_5744zoom.JPG,2572,528,3591,1233,1019,705
10944,DJI_20241218105640_0020_V_5744zoom_80cov_quararibea_aubl_819_566_idx209_crop2.jpeg,DJI_20241218105640_0020_V_5744zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105640_0020_V_5744zoom.JPG,labelled/Quararibea/cropped/DJI_20241218105640_0020_V_5744zoom_80cov_quararibea_aubl_819_566_idx209_crop2.jpeg,Quararibea,labelled/Quararibea/zoom/DJI_20241218105640_0020_V_5744zoom.JPG,2424,1704,3243,2270,819,566
10945,DJI_20241218105640_0020_V_5744zoom_80cov_paullinia_l_1064_939_idx210_crop0.jpeg,DJI_20241218105640_0020_V_5744zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105640_0020_V_5744zoom.JPG,labelled/Paullinia/cropped/DJI_20241218105640_0020_V_5744zoom_80cov_paullinia_l_1064_939_idx210_crop0.jpeg,Paullinia,labelled/Paullinia/zoom/DJI_20241218105640_0020_V_5744zoom.JPG,480,1724,1544,2663,1064,939
10946,DJI_20241218105640_0020_V_5744zoom_80cov_paullinia_l_624_551_idx210_crop1.jpeg,DJI_20241218105640_0020_V_5744zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105640_0020_V_5744zoom.JPG,labelled/Paullinia/cropped/DJI_20241218105640_0020_V_5744zoom_80cov_paullinia_l_624_551_idx210_crop1.jpeg,Paullinia,labelled/Paullinia/zoom/DJI_20241218105640_0020_V_5744zoom.JPG,1624,1784,2248,2335,624,551
10947,DJI_20241218105720_0022_V_5274zoom_80cov_virola_aubl_2780_2085_idx274_crop0.jpeg,DJI_20241218105720_0022_V_5274zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105720_0022_V_5274zoom.JPG,labelled/Virola/cropped/DJI_20241218105720_0022_V_5274zoom_80cov_virola_aubl_2780_2085_idx274_crop0.jpeg,Virola,labelled/Virola/zoom/DJI_20241218105720_0022_V_5274zoom.JPG,1124,8,3904,2093,2780,2085
10948,DJI_20241218105720_0022_V_5274zoom_80cov_virola_aubl_1200_900_idx274_crop1.jpeg,DJI_20241218105720_0022_V_5274zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105720_0022_V_5274zoom.JPG,labelled/Virola/cropped/DJI_20241218105720_0022_V_5274zoom_80cov_virola_aubl_1200_900_idx274_crop1.jpeg,Virola,labelled/Virola/zoom/DJI_20241218105720_0022_V_5274zoom.JPG,1812,2092,3012,2992,1200,900
10949,DJI_20241218105720_0022_V_5274zoom_80cov_virola_aubl_1080_810_idx274_crop2.jpeg,DJI_20241218105720_0022_V_5274zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105720_0022_V_5274zoom.JPG,labelled/Virola/cropped/DJI_20241218105720_0022_V_5274zoom_80cov_virola_aubl_1080_810_idx274_crop2.jpeg,Virola,labelled/Virola/zoom/DJI_20241218105720_0022_V_5274zoom.JPG,20,392,1100,1202,1080,810
10950,DJI_20241218105720_0022_V_5274zoom_80cov_virola_aubl_920_690_idx274_crop3.jpeg,DJI_20241218105720_0022_V_5274zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105720_0022_V_5274zoom.JPG,labelled/Virola/cropped/DJI_20241218105720_0022_V_5274zoom_80cov_virola_aubl_920_690_idx274_crop3.jpeg,Virola,labelled/Virola/zoom/DJI_20241218105720_0022_V_5274zoom.JPG,3012,2152,3932,2842,920,690
10951,DJI_20241218105756_0024_V_4839zoom_80cov_ocotea_leptobotra_nees_mez_2320_1740_idx275_crop0.jpeg,DJI_20241218105756_0024_V_4839zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105756_0024_V_4839zoom.JPG,labelled/Ocotea_leptobotra/cropped/DJI_20241218105756_0024_V_4839zoom_80cov_ocotea_leptobotra_nees_mez_2320_1740_idx275_crop0.jpeg,Ocotea cernua-OCOTCE-OCOC,labelled/Ocotea_leptobotra/zoom/DJI_20241218105756_0024_V_4839zoom.JPG,1584,32,3904,1772,2320,1740
10952,DJI_20241218105756_0024_V_4839zoom_80cov_ocotea_leptobotra_nees_mez_1580_1185_idx275_crop1.jpeg,DJI_20241218105756_0024_V_4839zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105756_0024_V_4839zoom.JPG,labelled/Ocotea_leptobotra/cropped/DJI_20241218105756_0024_V_4839zoom_80cov_ocotea_leptobotra_nees_mez_1580_1185_idx275_crop1.jpeg,Ocotea cernua-OCOTCE-OCOC,labelled/Ocotea_leptobotra/zoom/DJI_20241218105756_0024_V_4839zoom.JPG,4,148,1584,1333,1580,1185
10953,DJI_20241218105756_0024_V_4839zoom_80cov_ocotea_leptobotra_nees_mez_740_555_idx275_crop2.jpeg,DJI_20241218105756_0024_V_4839zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105756_0024_V_4839zoom.JPG,labelled/Ocotea_leptobotra/cropped/DJI_20241218105756_0024_V_4839zoom_80cov_ocotea_leptobotra_nees_mez_740_555_idx275_crop2.jpeg,Ocotea cernua-OCOTCE-OCOC,labelled/Ocotea_leptobotra/zoom/DJI_20241218105756_0024_V_4839zoom.JPG,0,1520,740,2075,740,555
10954,DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_1540_1155_idx276_crop0.jpeg,DJI_20241218105829_0026_V_5266zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105829_0026_V_5266zoom.JPG,labelled/Sterculia_apetala/cropped/DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_1540_1155_idx276_crop0.jpeg,Sterculia apetala-STERAP-STEA,labelled/Sterculia_apetala/zoom/DJI_20241218105829_0026_V_5266zoom.JPG,388,1836,1928,2991,1540,1155
10955,DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_1360_1020_idx276_crop1.jpeg,DJI_20241218105829_0026_V_5266zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105829_0026_V_5266zoom.JPG,labelled/Sterculia_apetala/cropped/DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_1360_1020_idx276_crop1.jpeg,Sterculia apetala-STERAP-STEA,labelled/Sterculia_apetala/zoom/DJI_20241218105829_0026_V_5266zoom.JPG,2632,1980,3992,3000,1360,1020
10956,DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_860_645_idx276_crop2.jpeg,DJI_20241218105829_0026_V_5266zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105829_0026_V_5266zoom.JPG,labelled/Sterculia_apetala/cropped/DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_860_645_idx276_crop2.jpeg,Sterculia apetala-STERAP-STEA,labelled/Sterculia_apetala/zoom/DJI_20241218105829_0026_V_5266zoom.JPG,12,624,872,1269,860,645
10957,DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_840_630_idx276_crop3.jpeg,DJI_20241218105829_0026_V_5266zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105829_0026_V_5266zoom.JPG,labelled/Sterculia_apetala/cropped/DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_840_630_idx276_crop3.jpeg,Sterculia apetala-STERAP-STEA,labelled/Sterculia_apetala/zoom/DJI_20241218105829_0026_V_5266zoom.JPG,936,12,1776,642,840,630
10958,DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_740_555_idx276_crop4.jpeg,DJI_20241218105829_0026_V_5266zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105829_0026_V_5266zoom.JPG,labelled/Sterculia_apetala/cropped/DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_740_555_idx276_crop4.jpeg,Sterculia apetala-STERAP-STEA,labelled/Sterculia_apetala/zoom/DJI_20241218105829_0026_V_5266zoom.JPG,2484,40,3224,595,740,555
10959,DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_620_500_idx276_crop5.jpeg,DJI_20241218105829_0026_V_5266zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105829_0026_V_5266zoom.JPG,labelled/Sterculia_apetala/cropped/DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_620_500_idx276_crop5.jpeg,Sterculia apetala-STERAP-STEA,labelled/Sterculia_apetala/zoom/DJI_20241218105829_0026_V_5266zoom.JPG,1800,40,2420,540,620,500
10960,DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_500_500_idx276_crop6.jpeg,DJI_20241218105829_0026_V_5266zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105829_0026_V_5266zoom.JPG,labelled/Sterculia_apetala/cropped/DJI_20241218105829_0026_V_5266zoom_80cov_sterculia_apetala_jacq_hkarst_500_500_idx276_crop6.jpeg,Sterculia apetala-STERAP-STEA,labelled/Sterculia_apetala/zoom/DJI_20241218105829_0026_V_5266zoom.JPG,40,1276,540,1776,500,500
10961,DJI_20241218105908_0028_V_5741zoom_80cov_jacaranda_copaia_aubl_ddon_680_500_idx277_crop0.jpeg,DJI_20241218105908_0028_V_5741zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105908_0028_V_5741zoom.JPG,labelled/Jacaranda_copaia/cropped/DJI_20241218105908_0028_V_5741zoom_80cov_jacaranda_copaia_aubl_ddon_680_500_idx277_crop0.jpeg,Jacaranda copaia-JAC1CO-JACC,labelled/Jacaranda_copaia/zoom/DJI_20241218105908_0028_V_5741zoom.JPG,796,148,1476,648,680,500
10962,DJI_20241218105908_0028_V_5741zoom_80cov_jacaranda_copaia_aubl_ddon_660_500_idx277_crop1.jpeg,DJI_20241218105908_0028_V_5741zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105908_0028_V_5741zoom.JPG,labelled/Jacaranda_copaia/cropped/DJI_20241218105908_0028_V_5741zoom_80cov_jacaranda_copaia_aubl_ddon_660_500_idx277_crop1.jpeg,Jacaranda copaia-JAC1CO-JACC,labelled/Jacaranda_copaia/zoom/DJI_20241218105908_0028_V_5741zoom.JPG,672,856,1332,1356,660,500
10963,DJI_20241218105908_0028_V_5741zoom_80cov_fevillea_cordifolia_l_1180_885_idx278_crop0.jpeg,DJI_20241218105908_0028_V_5741zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105908_0028_V_5741zoom.JPG,labelled/Fevillea_cordifolia/cropped/DJI_20241218105908_0028_V_5741zoom_80cov_fevillea_cordifolia_l_1180_885_idx278_crop0.jpeg,Fevillea cordifolia-FEVICO-FEVC,labelled/Fevillea_cordifolia/zoom/DJI_20241218105908_0028_V_5741zoom.JPG,976,1912,2156,2797,1180,885
10964,DJI_20241218105908_0028_V_5741zoom_80cov_fevillea_cordifolia_l_1080_810_idx278_crop1.jpeg,DJI_20241218105908_0028_V_5741zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105908_0028_V_5741zoom.JPG,labelled/Fevillea_cordifolia/cropped/DJI_20241218105908_0028_V_5741zoom_80cov_fevillea_cordifolia_l_1080_810_idx278_crop1.jpeg,Fevillea cordifolia-FEVICO-FEVC,labelled/Fevillea_cordifolia/zoom/DJI_20241218105908_0028_V_5741zoom.JPG,2664,1524,3744,2334,1080,810
10965,DJI_20241218105908_0028_V_5741zoom_80cov_fevillea_cordifolia_l_700_525_idx278_crop2.jpeg,DJI_20241218105908_0028_V_5741zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105908_0028_V_5741zoom.JPG,labelled/Fevillea_cordifolia/cropped/DJI_20241218105908_0028_V_5741zoom_80cov_fevillea_cordifolia_l_700_525_idx278_crop2.jpeg,Fevillea cordifolia-FEVICO-FEVC,labelled/Fevillea_cordifolia/zoom/DJI_20241218105908_0028_V_5741zoom.JPG,20,2472,720,2997,700,525
10966,DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_1800_1350_idx229_crop0.jpeg,DJI_20241218105945_0030_V_5724zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105945_0030_V_5724zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_1800_1350_idx229_crop0.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20241218105945_0030_V_5724zoom.JPG,2100,1644,3900,2994,1800,1350
10967,DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_1100_825_idx229_crop1.jpeg,DJI_20241218105945_0030_V_5724zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105945_0030_V_5724zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_1100_825_idx229_crop1.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20241218105945_0030_V_5724zoom.JPG,2896,24,3996,849,1100,825
10968,DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_720_540_idx229_crop2.jpeg,DJI_20241218105945_0030_V_5724zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105945_0030_V_5724zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_720_540_idx229_crop2.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20241218105945_0030_V_5724zoom.JPG,4,1588,724,2128,720,540
10969,DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_720_540_idx229_crop3.jpeg,DJI_20241218105945_0030_V_5724zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105945_0030_V_5724zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_720_540_idx229_crop3.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20241218105945_0030_V_5724zoom.JPG,1356,2400,2076,2940,720,540
10970,DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_700_525_idx229_crop4.jpeg,DJI_20241218105945_0030_V_5724zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105945_0030_V_5724zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_700_525_idx229_crop4.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20241218105945_0030_V_5724zoom.JPG,3032,1076,3732,1601,700,525
10971,DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_620_500_idx229_crop5.jpeg,DJI_20241218105945_0030_V_5724zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105945_0030_V_5724zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_620_500_idx229_crop5.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20241218105945_0030_V_5724zoom.JPG,88,804,708,1304,620,500
10972,DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_600_500_idx229_crop6.jpeg,DJI_20241218105945_0030_V_5724zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105945_0030_V_5724zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_600_500_idx229_crop6.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20241218105945_0030_V_5724zoom.JPG,1356,1668,1956,2168,600,500
10973,DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_540_500_idx229_crop7.jpeg,DJI_20241218105945_0030_V_5724zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218105945_0030_V_5724zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20241218105945_0030_V_5724zoom_80cov_dipteryx_oleifera_benth_540_500_idx229_crop7.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20241218105945_0030_V_5724zoom.JPG,32,200,572,700,540,500
10974,DJI_20241218110019_0032_V_5740zoom_80cov_quararibea_aubl_940_705_idx230_crop0.jpeg,DJI_20241218110019_0032_V_5740zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110019_0032_V_5740zoom.JPG,labelled/Quararibea/cropped/DJI_20241218110019_0032_V_5740zoom_80cov_quararibea_aubl_940_705_idx230_crop0.jpeg,Quararibea,labelled/Quararibea/zoom/DJI_20241218110019_0032_V_5740zoom.JPG,1492,980,2432,1685,940,705
10975,DJI_20241218110019_0032_V_5740zoom_80cov_quararibea_aubl_780_585_idx230_crop1.jpeg,DJI_20241218110019_0032_V_5740zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110019_0032_V_5740zoom.JPG,labelled/Quararibea/cropped/DJI_20241218110019_0032_V_5740zoom_80cov_quararibea_aubl_780_585_idx230_crop1.jpeg,Quararibea,labelled/Quararibea/zoom/DJI_20241218110019_0032_V_5740zoom.JPG,3212,492,3992,1077,780,585
10976,DJI_20241218110019_0032_V_5740zoom_80cov_quararibea_aubl_740_555_idx230_crop2.jpeg,DJI_20241218110019_0032_V_5740zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110019_0032_V_5740zoom.JPG,labelled/Quararibea/cropped/DJI_20241218110019_0032_V_5740zoom_80cov_quararibea_aubl_740_555_idx230_crop2.jpeg,Quararibea,labelled/Quararibea/zoom/DJI_20241218110019_0032_V_5740zoom.JPG,3152,1604,3892,2159,740,555
10977,DJI_20241218110019_0032_V_5740zoom_80cov_quararibea_aubl_700_525_idx230_crop3.jpeg,DJI_20241218110019_0032_V_5740zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110019_0032_V_5740zoom.JPG,labelled/Quararibea/cropped/DJI_20241218110019_0032_V_5740zoom_80cov_quararibea_aubl_700_525_idx230_crop3.jpeg,Quararibea,labelled/Quararibea/zoom/DJI_20241218110019_0032_V_5740zoom.JPG,1712,1696,2412,2221,700,525
10978,DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_2920_2190_idx231_crop0.jpeg,DJI_20241218110107_0034_V_6196zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110107_0034_V_6196zoom.JPG,labelled/Ocotea_leptobotra/cropped/DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_2920_2190_idx231_crop0.jpeg,Ocotea cernua-OCOTCE-OCOC,labelled/Ocotea_leptobotra/zoom/DJI_20241218110107_0034_V_6196zoom.JPG,28,632,2948,2822,2920,2190
10979,DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_980_735_idx231_crop1.jpeg,DJI_20241218110107_0034_V_6196zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110107_0034_V_6196zoom.JPG,labelled/Ocotea_leptobotra/cropped/DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_980_735_idx231_crop1.jpeg,Ocotea cernua-OCOTCE-OCOC,labelled/Ocotea_leptobotra/zoom/DJI_20241218110107_0034_V_6196zoom.JPG,3008,2188,3988,2923,980,735
10980,DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_820_615_idx231_crop2.jpeg,DJI_20241218110107_0034_V_6196zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110107_0034_V_6196zoom.JPG,labelled/Ocotea_leptobotra/cropped/DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_820_615_idx231_crop2.jpeg,Ocotea cernua-OCOTCE-OCOC,labelled/Ocotea_leptobotra/zoom/DJI_20241218110107_0034_V_6196zoom.JPG,720,0,1540,615,820,615
10981,DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_600_500_idx231_crop3.jpeg,DJI_20241218110107_0034_V_6196zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110107_0034_V_6196zoom.JPG,labelled/Ocotea_leptobotra/cropped/DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_600_500_idx231_crop3.jpeg,Ocotea cernua-OCOTCE-OCOC,labelled/Ocotea_leptobotra/zoom/DJI_20241218110107_0034_V_6196zoom.JPG,80,96,680,596,600,500
10982,DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_520_500_idx231_crop4.jpeg,DJI_20241218110107_0034_V_6196zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20241218_bci50haplot_wptover100se_m3e/DJI_202412181044_004_50haplottreesover100m2wptse/DJI_20241218110107_0034_V_6196zoom.JPG,labelled/Ocotea_leptobotra/cropped/DJI_20241218110107_0034_V_6196zoom_80cov_ocotea_leptobotra_nees_mez_520_500_idx231_crop4.jpeg,Ocotea cernua-OCOTCE-OCOC,labelled/Ocotea_leptobotra/zoom/DJI_20241218110107_0034_V_6196zoom.JPG,2320,68,2840,568,520,500
